ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
20015,Mahmood-ul Hassan,Male,24.0,,,Pakistan,PAK,1948 Summer Olympics,1948,Summer,,Hockey,"Hockey, Men",
20015,Mahmood-ul Hassan,Male,28.0,,,Pakistan,PAK,1952 Summer Olympics,1952,Summer,,Hockey,"Hockey, Men",
20012,Habib Ali Kiddie,Male,23.0,173 cm,60 kg,Pakistan,PAK,1952 Summer Olympics,1952,Summer,,Hockey,"Hockey, Men",
20012,Habib Ali Kiddie,Male,27.0,173 cm,60 kg,Pakistan,PAK,1956 Summer Olympics,1956,Summer,,Hockey,"Hockey, Men",Silver
20012,Habib Ali Kiddie,Male,31.0,173 cm,60 kg,Pakistan,PAK,1960 Summer Olympics,1960,Summer,,Hockey,"Hockey, Men",Gold
20014,Irfan Mahmood,Male,24.0,,,Pakistan,PAK,1996 Summer Olympics,1996,Summer,,Hockey,"Hockey, Men",
20013,Latif-ur Rehman,Male,19.0,,,India,IND,1948 Summer Olympics,1948,Summer,,Hockey,"Hockey, Men",Gold
20013,Latif-ur Rehman,Male,23.0,,,Pakistan,PAK,1952 Summer Olympics,1952,Summer,,Hockey,"Hockey, Men",
20013,Latif-ur Rehman,Male,27.0,,,Pakistan,PAK,1956 Summer Olympics,1956,Summer,,Hockey,"Hockey, Men",Silver
20016,Muhammad Asad Malik,Male,23.0,165 cm,72 kg,Pakistan,PAK,1964 Summer Olympics,1964,Summer,,Hockey,"Hockey, Men",Silver
20016,Muhammad Asad Malik,Male,27.0,165 cm,72 kg,Pakistan,PAK,1968 Summer Olympics,1968,Summer,,Hockey,"Hockey, Men",Gold
20016,Muhammad Asad Malik,Male,31.0,165 cm,72 kg,Pakistan,PAK,1972 Summer Olympics,1972,Summer,,Hockey,"Hockey, Men",Silver
20018,Muhammad Afzal Manna,Male,26.0,173 cm,76 kg,Pakistan,PAK,1964 Summer Olympics,1964,Summer,,Hockey,"Hockey, Men",Silver
20017,Aziz Malik,Male,32.0,,,Pakistan,PAK,1948 Summer Olympics,1948,Summer,,Hockey,"Hockey, Men",
20017,Aziz Malik,Male,36.0,,,Pakistan,PAK,1952 Summer Olympics,1952,Summer,,Hockey,"Hockey, Men",
20017,Aziz Malik,Male,40.0,,,Pakistan,PAK,1956 Summer Olympics,1956,Summer,,Hockey,"Hockey, Men",
20019,Mansoor Ahmed,Male,20.0,169 cm,75 kg,Pakistan,PAK,1988 Summer Olympics,1988,Summer,,Hockey,"Hockey, Men",
20019,Mansoor Ahmed,Male,24.0,169 cm,75 kg,Pakistan,PAK,1992 Summer Olympics,1992,Summer,,Hockey,"Hockey, Men",Bronze
20019,Mansoor Ahmed,Male,28.0,169 cm,75 kg,Pakistan,PAK,1996 Summer Olympics,1996,Summer,,Hockey,"Hockey, Men",
20020,Manzoor-ul Hassan,Male,24.0,174 cm,77 kg,Pakistan,PAK,1976 Summer Olympics,1976,Summer,,Hockey,"Hockey, Men",Bronze
20020,Manzoor-ul Hassan,Male,36.0,174 cm,77 kg,Pakistan,PAK,1988 Summer Olympics,1988,Summer,,Hockey,"Hockey, Men",
20021,Manzoor Hussain,Male,18.0,173 cm,73 kg,Pakistan,PAK,1976 Summer Olympics,1976,Summer,,Hockey,"Hockey, Men",Bronze
20021,Manzoor Hussain,Male,26.0,173 cm,73 kg,Pakistan,PAK,1984 Summer Olympics,1984,Summer,,Hockey,"Hockey, Men",Gold
20024,Khalid Mahmood,Male,27.0,,,Pakistan,PAK,1996 Summer Olympics,1996,Summer,,Hockey,"Hockey, Men",
20026,Anwar Baig,Male,24.0,,,Pakistan,PAK,1948 Summer Olympics,1948,Summer,,Hockey,"Hockey, Men",
20025,Latif Mir,Male,36.0,,,Pakistan,PAK,1952 Summer Olympics,1952,Summer,,Hockey,"Hockey, Men",
20023,Masood Ahmed,Male,30.0,,,Pakistan,PAK,1948 Summer Olympics,1948,Summer,,Hockey,"Hockey, Men",
20028,Akhlaq Ahmed,Male,21.0,,,Pakistan,PAK,1992 Summer Olympics,1992,Summer,,Hockey,"Hockey, Men",Bronze
20027,Ashfaq Ahmed,Male,22.0,162 cm,62 kg,Pakistan,PAK,1968 Summer Olympics,1968,Summer,,Hockey,"Hockey, Men",Gold
20029,Milton D'Mello,Male,23.0,,,Pakistan,PAK,1948 Summer Olympics,1948,Summer,,Hockey,"Hockey, Men",
20022,Manzoor Hussain Atif,Male,24.0,187 cm,73 kg,Pakistan,PAK,1952 Summer Olympics,1952,Summer,,Hockey,"Hockey, Men",
20022,Manzoor Hussain Atif,Male,28.0,187 cm,73 kg,Pakistan,PAK,1956 Summer Olympics,1956,Summer,,Hockey,"Hockey, Men",Silver
20022,Manzoor Hussain Atif,Male,32.0,187 cm,73 kg,Pakistan,PAK,1960 Summer Olympics,1960,Summer,,Hockey,"Hockey, Men",Gold
20022,Manzoor Hussain Atif,Male,36.0,187 cm,73 kg,Pakistan,PAK,1964 Summer Olympics,1964,Summer,,Hockey,"Hockey, Men",Silver
20022,Manzoor Hussain Atif,Male,40.0,187 cm,73 kg,Pakistan,PAK,1968 Summer Olympics,1968,Summer,,Hockey,"Hockey, Men",Gold
20030,Muhammad Qamar Ibrahim,Male,20.0,177 cm,78 kg,Pakistan,PAK,1988 Summer Olympics,1988,Summer,,Hockey,"Hockey, Men",
20030,Muhammad Qamar Ibrahim,Male,24.0,177 cm,78 kg,Pakistan,PAK,1992 Summer Olympics,1992,Summer,,Hockey,"Hockey, Men",Bronze
20031,Muhammad Rashid,Male,23.0,181 cm,72 kg,Pakistan,PAK,1964 Summer Olympics,1964,Summer,,Hockey,"Hockey, Men",Silver
20032,Mohammad Abdul Razzaq,Male,27.0,,,Pakistan,PAK,1948 Summer Olympics,1948,Summer,,Hockey,"Hockey, Men",
20036,Mushtaq Ahmed,Male,28.0,170 cm,70 kg,Pakistan,PAK,1984 Summer Olympics,1984,Summer,,Hockey,"Hockey, Men",Gold
20035,Mushtaq Ahmed,Male,28.0,173 cm,61 kg,Pakistan,PAK,1960 Summer Olympics,1960,Summer,,Hockey,"Hockey, Men",Gold
20034,Munawar uz Zaman,Male,21.0,169 cm,59 kg,Pakistan,PAK,1972 Summer Olympics,1972,Summer,,Hockey,"Hockey, Men",Silver
20034,Munawar uz Zaman,Male,25.0,169 cm,59 kg,Pakistan,PAK,1976 Summer Olympics,1976,Summer,,Hockey,"Hockey, Men",Bronze
20034,Munawar uz Zaman,Male,41.0,169 cm,59 kg,Pakistan,PAK,1992 Summer Olympics,1992,Summer,,Hockey,"Hockey, Men",Bronze
20037,Musaddiq Hussain,Male,20.0,170 cm,63 kg,Pakistan,PAK,1988 Summer Olympics,1988,Summer,,Hockey,"Hockey, Men",
20037,Musaddiq Hussain,Male,24.0,170 cm,63 kg,Pakistan,PAK,1992 Summer Olympics,1992,Summer,,Hockey,"Hockey, Men",Bronze
20038,Qazi Massarrat Hussain,Male,21.0,,,Pakistan,PAK,1956 Summer Olympics,1956,Summer,,Hockey,"Hockey, Men",Silver
20040,Naeem Akhtar,Male,23.0,173 cm,65 kg,Pakistan,PAK,1984 Summer Olympics,1984,Summer,,Hockey,"Hockey, Men",Gold
20040,Naeem Akhtar,Male,27.0,173 cm,65 kg,Pakistan,PAK,1988 Summer Olympics,1988,Summer,,Hockey,"Hockey, Men",
20042,Ahmed Naseer Bunda,Male,24.0,165 cm,57 kg,Pakistan,PAK,1956 Summer Olympics,1956,Summer,,Hockey,"Hockey, Men",Silver
20042,Ahmed Naseer Bunda,Male,28.0,165 cm,57 kg,Pakistan,PAK,1960 Summer Olympics,1960,Summer,,Hockey,"Hockey, Men",Gold
20041,Naeem Amjad,Male,23.0,173 cm,70 kg,Pakistan,PAK,1988 Summer Olympics,1988,Summer,,Hockey,"Hockey, Men",
20039,Motiullah,Male,18.0,181 cm,69 kg,Pakistan,PAK,1956 Summer Olympics,1956,Summer,,Hockey,"Hockey, Men",Silver
20039,Motiullah,Male,22.0,181 cm,69 kg,Pakistan,PAK,1960 Summer Olympics,1960,Summer,,Hockey,"Hockey, Men",Gold
20039,Motiullah,Male,26.0,181 cm,69 kg,Pakistan,PAK,1964 Summer Olympics,1964,Summer,,Hockey,"Hockey, Men",Silver
20043,Nasir Ali,Male,25.0,176 cm,69 kg,Pakistan,PAK,1984 Summer Olympics,1984,Summer,,Hockey,"Hockey, Men",Gold
20043,Nasir Ali,Male,29.0,176 cm,69 kg,Pakistan,PAK,1988 Summer Olympics,1988,Summer,,Hockey,"Hockey, Men",
20045,Noor Alam,Male,27.0,172 cm,73 kg,Pakistan,PAK,1956 Summer Olympics,1956,Summer,,Hockey,"Hockey, Men",Silver
20045,Noor Alam,Male,31.0,172 cm,73 kg,Pakistan,PAK,1960 Summer Olympics,1960,Summer,,Hockey,"Hockey, Men",Gold
20044,Tariq Niazi,Male,24.0,182 cm,73 kg,Pakistan,PAK,1964 Summer Olympics,1964,Summer,,Hockey,"Hockey, Men",Silver
20044,Tariq Niazi,Male,28.0,182 cm,73 kg,Pakistan,PAK,1968 Summer Olympics,1968,Summer,,Hockey,"Hockey, Men",Gold
20047,Qamar Zia,Male,22.0,168 cm,61 kg,Pakistan,PAK,1976 Summer Olympics,1976,Summer,,Hockey,"Hockey, Men",Bronze
20049,Qazi Mohib,Male,25.0,168 cm,75 kg,Pakistan,PAK,1988 Summer Olympics,1988,Summer,,Hockey,"Hockey, Men",
20048,Qazi Abdul Waheed,Male,26.0,,,Pakistan,PAK,1948 Summer Olympics,1948,Summer,,Hockey,"Hockey, Men",
20048,Qazi Abdul Waheed,Male,30.0,,,Pakistan,PAK,1952 Summer Olympics,1952,Summer,,Hockey,"Hockey, Men",
20050,Qasim Zia,Male,23.0,174 cm,71 kg,Pakistan,PAK,1984 Summer Olympics,1984,Summer,,Hockey,"Hockey, Men",Gold
20054,Riaz ud-Din,Male,26.0,185 cm,74 kg,Pakistan,PAK,1968 Summer Olympics,1968,Summer,,Hockey,"Hockey, Men",Gold
20052,Aleem Raza,Male,26.0,,,Pakistan,PAK,1996 Summer Olympics,1996,Summer,,Hockey,"Hockey, Men",
20051,Mujahid Ali Rana,Male,22.0,,,Pakistan,PAK,1992 Summer Olympics,1992,Summer,,Hockey,"Hockey, Men",Bronze
20051,Mujahid Ali Rana,Male,26.0,,,Pakistan,PAK,1996 Summer Olympics,1996,Summer,,Hockey,"Hockey, Men",
20055,Anjum Saeed,Male,24.0,,,Pakistan,PAK,1992 Summer Olympics,1992,Summer,,Hockey,"Hockey, Men",Bronze
20053,Riaz Ahmed,Male,27.0,150 cm,70 kg,Pakistan,PAK,1968 Summer Olympics,1968,Summer,,Hockey,"Hockey, Men",Gold
20053,Riaz Ahmed,Male,31.0,150 cm,70 kg,Pakistan,PAK,1972 Summer Olympics,1972,Summer,,Hockey,"Hockey, Men",Silver
20057,Saleem Nazim,Male,21.0,170 cm,66 kg,Pakistan,PAK,1976 Summer Olympics,1976,Summer,,Hockey,"Hockey, Men",Bronze
20056,Saeed Anwar,Male,21.0,170 cm,71 kg,Pakistan,PAK,1964 Summer Olympics,1964,Summer,,Hockey,"Hockey, Men",Silver
20056,Saeed Anwar,Male,25.0,170 cm,71 kg,Pakistan,PAK,1968 Summer Olympics,1968,Summer,,Hockey,"Hockey, Men",Gold
20056,Saeed Anwar,Male,29.0,170 cm,71 kg,Pakistan,PAK,1972 Summer Olympics,1972,Summer,,Hockey,"Hockey, Men",Silver
20056,Saeed Anwar,Male,33.0,170 cm,71 kg,Pakistan,PAK,1976 Summer Olympics,1976,Summer,,Hockey,"Hockey, Men",Bronze
20058,Muhammad Sarwar,Male,21.0,177 cm,70 kg,Pakistan,PAK,1996 Summer Olympics,1996,Summer,,Hockey,"Hockey, Men",
20058,Muhammad Sarwar,Male,25.0,177 cm,70 kg,Pakistan,PAK,2000 Summer Olympics,2000,Summer,,Hockey,"Hockey, Men",
20060,Muhammad Shahbaz,Male,20.0,,,Pakistan,PAK,1992 Summer Olympics,1992,Summer,,Hockey,"Hockey, Men",Bronze
20060,Muhammad Shahbaz,Male,24.0,,,Pakistan,PAK,1996 Summer Olympics,1996,Summer,,Hockey,"Hockey, Men",
20061,Muhammad Shafqat Malik,Male,26.0,,,Pakistan,PAK,1996 Summer Olympics,1996,Summer,,Hockey,"Hockey, Men",
20061,Muhammad Shafqat Malik,Male,30.0,,,Pakistan,PAK,2000 Summer Olympics,2000,Summer,,Hockey,"Hockey, Men",
20059,Shahbaz Ahmed,Male,20.0,175 cm,61 kg,Pakistan,PAK,1988 Summer Olympics,1988,Summer,,Hockey,"Hockey, Men",
20059,Shahbaz Ahmed,Male,24.0,175 cm,61 kg,Pakistan,PAK,1992 Summer Olympics,1992,Summer,,Hockey,"Hockey, Men",Bronze
20059,Shahbaz Ahmed,Male,28.0,175 cm,61 kg,Pakistan,PAK,1996 Summer Olympics,1996,Summer,,Hockey,"Hockey, Men",
20062,Muhammad Khurram,Male,28.0,,,Pakistan,PAK,1948 Summer Olympics,1948,Summer,,Hockey,"Hockey, Men",
20064,Remat Ullah Sheikh,Male,27.0,,,Pakistan,PAK,1948 Summer Olympics,1948,Summer,,Hockey,"Hockey, Men",
20066,Tariq Sheikh,Male,20.0,160 cm,57 kg,Pakistan,PAK,1988 Summer Olympics,1988,Summer,,Hockey,"Hockey, Men",
20063,Shazada Muhammad Shah-Rukh,Male,22.0,,,Pakistan,PAK,1948 Summer Olympics,1948,Summer,,Hockey,"Hockey, Men",
20063,Shazada Muhammad Shah-Rukh,Male,30.0,,,,PAK,1956 Summer Olympics,1956,Summer,,Cycling Road (Cycling),"Road Race, Individual, Men",
20063,Shazada Muhammad Shah-Rukh,Male,30.0,,,Pakistan,PAK,1956 Summer Olympics,1956,Summer,,Cycling Road (Cycling),"Road Race, Team, Men",
20063,Shazada Muhammad Shah-Rukh,Male,30.0,,,PAK,PAK,1956 Summer Olympics,1956,Summer,,Cycling Road (Cycling),Cycling Track (Cycling),
20063,Shazada Muhammad Shah-Rukh,Male,30.0,,,,PAK,1956 Summer Olympics,1956,Summer,,Cycling Road (Cycling),"Sprint, Men",
20063,Shazada Muhammad Shah-Rukh,Male,30.0,,,Pakistan,PAK,1956 Summer Olympics,1956,Summer,,Cycling Road (Cycling),"Team Pursuit, 4,000 metres, Men",
20065,Shahnaz Sheikh,Male,23.0,172 cm,74 kg,Pakistan,PAK,1972 Summer Olympics,1972,Summer,,Hockey,"Hockey, Men",Silver
20065,Shahnaz Sheikh,Male,27.0,172 cm,74 kg,Pakistan,PAK,1976 Summer Olympics,1976,Summer,,Hockey,"Hockey, Men",Bronze
20067,Salim Sherwani,Male,21.0,183 cm,73 kg,Pakistan,PAK,1972 Summer Olympics,1972,Summer,,Hockey,"Hockey, Men",Silver
20067,Salim Sherwani,Male,25.0,183 cm,73 kg,Pakistan,PAK,1976 Summer Olympics,1976,Summer,,Hockey,"Hockey, Men",Bronze
20068,Salim Sherwani,Male,22.0,168 cm,58 kg,Pakistan,PAK,1984 Summer Olympics,1984,Summer,,Hockey,"Hockey, Men",Gold
20071,Syed Muhammad Salim,Male,39.0,,,Pakistan,PAK,1948 Summer Olympics,1948,Summer,,Hockey,"Hockey, Men",
20070,Mudassar Asghar,Male,25.0,176 cm,74 kg,Pakistan,PAK,1972 Summer Olympics,1972,Summer,,Hockey,"Hockey, Men",Silver
20070,Mudassar Asghar,Male,29.0,176 cm,74 kg,Pakistan,PAK,1976 Summer Olympics,1976,Summer,,Hockey,"Hockey, Men",Bronze
20069,Iftikhar Ahmed Syed,Male,20.0,174 cm,67 kg,Pakistan,PAK,1972 Summer Olympics,1972,Summer,,Hockey,"Hockey, Men",Silver
20069,Iftikhar Ahmed Syed,Male,24.0,174 cm,67 kg,Pakistan,PAK,1976 Summer Olympics,1976,Summer,,Hockey,"Hockey, Men",Bronze
20069,Iftikhar Ahmed Syed,Male,48.0,174 cm,67 kg,Pakistan,PAK,2000 Summer Olympics,2000,Summer,,Hockey,"Hockey, Men",
20073,Tariq Aziz,Male,26.0,178 cm,71 kg,Pakistan,PAK,1964 Summer Olympics,1964,Summer,,Hockey,"Hockey, Men",Silver
20073,Tariq Aziz,Male,30.0,178 cm,71 kg,Pakistan,PAK,1968 Summer Olympics,1968,Summer,,Hockey,"Hockey, Men",Gold
20074,Muhammad Usman,Male,25.0,,,Pakistan,PAK,1996 Summer Olympics,1996,Summer,,Hockey,"Hockey, Men",
20072,Tahir Zaman,Male,19.0,170 cm,65 kg,Pakistan,PAK,1988 Summer Olympics,1988,Summer,,Hockey,"Hockey, Men",
20072,Tahir Zaman,Male,23.0,170 cm,65 kg,Pakistan,PAK,1992 Summer Olympics,1992,Summer,,Hockey,"Hockey, Men",Bronze
20072,Tahir Zaman,Male,27.0,170 cm,65 kg,Pakistan,PAK,1996 Summer Olympics,1996,Summer,,Hockey,"Hockey, Men",
20072,Tahir Zaman,Male,35.0,170 cm,65 kg,Pakistan,PAK,2004 Summer Olympics,2004,Summer,,Hockey,"Hockey, Men",
20075,Wasim Feroz,Male,26.0,,,Pakistan,PAK,1992 Summer Olympics,1992,Summer,,Hockey,"Hockey, Men",Bronze
20077,Muhammad Zahid Sheikh,Male,23.0,165 cm,85 kg,Pakistan,PAK,1972 Summer Olympics,1972,Summer,,Hockey,"Hockey, Men",Silver
20076,Zafar Hayat,Male,29.0,181 cm,82 kg,Pakistan,PAK,1956 Summer Olympics,1956,Summer,,Hockey,"Hockey, Men",
20076,Zafar Hayat,Male,33.0,181 cm,82 kg,Pakistan,PAK,1960 Summer Olympics,1960,Summer,,Hockey,"Hockey, Men",
20076,Zafar Hayat,Male,37.0,181 cm,82 kg,Pakistan,PAK,1964 Summer Olympics,1964,Summer,,Hockey,"Hockey, Men",Silver
20078,Zahid Sharif,Male,21.0,170 cm,65 kg,Pakistan,PAK,1988 Summer Olympics,1988,Summer,,Hockey,"Hockey, Men",
20079,Khawaja Zaka-ud-Din,Male,24.0,168 cm,68 kg,Pakistan,PAK,1960 Summer Olympics,1960,Summer,,Hockey,"Hockey, Men",
20079,Khawaja Zaka-ud-Din,Male,28.0,168 cm,68 kg,Pakistan,PAK,1964 Summer Olympics,1964,Summer,,Hockey,"Hockey, Men",Silver
20079,Khawaja Zaka-ud-Din,Male,48.0,168 cm,68 kg,Pakistan,PAK,1984 Summer Olympics,1984,Summer,,Hockey,"Hockey, Men",Gold
20084,Małgorzata Gajewska,Female,18.0,162 cm,59 kg,Poland,POL,1980 Summer Olympics,1980,Summer,,Hockey,"Hockey, Women",
20085,Halina Kołdras,Female,22.0,164 cm,59 kg,Poland,POL,1980 Summer Olympics,1980,Summer,,Hockey,"Hockey, Women",
20086,Jadwiga Kołdras,Female,21.0,158 cm,54 kg,Poland,POL,1980 Summer Olympics,1980,Summer,,Hockey,"Hockey, Women",
20080,Zakir Hussain,Male,22.0,170 cm,72 kg,Pakistan,PAK,1956 Summer Olympics,1956,Summer,,Hockey,"Hockey, Men",Silver
20080,Zakir Hussain,Male,34.0,170 cm,72 kg,Pakistan,PAK,1968 Summer Olympics,1968,Summer,,Hockey,"Hockey, Men",Gold
20081,Amir Zafar,Male,23.0,173 cm,65 kg,Pakistan,PAK,1988 Summer Olympics,1988,Summer,,Hockey,"Hockey, Men",
20082,Dorota Bielska,Female,19.0,154 cm,52 kg,Poland,POL,1980 Summer Olympics,1980,Summer,,Hockey,"Hockey, Women",
20083,Jolanta Błędowska,Female,17.0,167 cm,62 kg,Poland,POL,1980 Summer Olympics,1980,Summer,,Hockey,"Hockey, Women",
20088,Małgorzata Lipska,Female,17.0,158 cm,58 kg,Poland,POL,1980 Summer Olympics,1980,Summer,,Hockey,"Hockey, Women",
20089,Lucyna Matuszna,Female,19.0,162 cm,55 kg,Poland,POL,1980 Summer Olympics,1980,Summer,,Hockey,"Hockey, Women",
20090,Bogumiła Pajor,Female,20.0,168 cm,66 kg,Poland,POL,1980 Summer Olympics,1980,Summer,,Hockey,"Hockey, Women",
20092,Wiesława Ryłko,Female,23.0,159 cm,59 kg,Poland,POL,1980 Summer Olympics,1980,Summer,,Hockey,"Hockey, Women",
20087,Maria Kornek,Female,20.0,161 cm,60 kg,Poland,POL,1980 Summer Olympics,1980,Summer,,Hockey,"Hockey, Women",
20093,Jolanta Sekulak,Female,22.0,156 cm,53 kg,Poland,POL,1980 Summer Olympics,1980,Summer,,Hockey,"Hockey, Women",
20094,Lucyna Siejka,Female,18.0,162 cm,60 kg,Poland,POL,1980 Summer Olympics,1980,Summer,,Hockey,"Hockey, Women",
20095,Danuta Stanisławska,Female,22.0,156 cm,49 kg,Poland,POL,1980 Summer Olympics,1980,Summer,,Hockey,"Hockey, Women",
20096,Dorota Załęczna,Female,19.0,164 cm,55 kg,Poland,POL,1980 Summer Olympics,1980,Summer,,Hockey,"Hockey, Women",
20091,Michalina Plekaniec,Female,20.0,158 cm,60 kg,Poland,POL,1980 Summer Olympics,1980,Summer,,Hockey,"Hockey, Women",
20097,Lidia Zgajewska,Female,19.0,163 cm,59 kg,Poland,POL,1980 Summer Olympics,1980,Summer,,Hockey,"Hockey, Women",
20098,Antoni Adamski,Male,20.0,179 cm,74 kg,Poland,POL,1952 Summer Olympics,1952,Summer,,Hockey,"Hockey, Men",
20100,Krystian Bąk,Male,24.0,185 cm,83 kg,Poland,POL,1980 Summer Olympics,1980,Summer,,Hockey,"Hockey, Men",
20099,Leszek Andrzejczak,Male,21.0,176 cm,74 kg,Poland,POL,1980 Summer Olympics,1980,Summer,,Hockey,"Hockey, Men",
20101,Jerzy Choroba,Male,23.0,184 cm,75 kg,Poland,POL,1972 Summer Olympics,1972,Summer,,Hockey,"Hockey, Men",
20102,Aleksander Ciążyński,Male,27.0,166 cm,66 kg,Poland,POL,1972 Summer Olympics,1972,Summer,,Hockey,"Hockey, Men",
20103,Bolesław Czaiński,Male,23.0,173 cm,72 kg,Poland,POL,1972 Summer Olympics,1972,Summer,,Hockey,"Hockey, Men",
20106,Kazimierz Dąbrowski,Male,24.0,176 cm,74 kg,Poland,POL,1960 Summer Olympics,1960,Summer,,Hockey,"Hockey, Men",
20104,Eugeniusz Czajka,Male,25.0,178 cm,78 kg,Poland,POL,1952 Summer Olympics,1952,Summer,,Hockey,"Hockey, Men",
20107,Adam Dolatowski,Male,23.0,182 cm,76 kg,Poland,POL,1980 Summer Olympics,1980,Summer,,Hockey,"Hockey, Men",
20105,Jerzy Czajka,Male,30.0,176 cm,78 kg,Poland,POL,1972 Summer Olympics,1972,Summer,,Hockey,"Hockey, Men",
20108,Alfons Flinik,Male,26.0,168 cm,64 kg,Poland,POL,1952 Summer Olympics,1952,Summer,,Hockey,"Hockey, Men",
20108,Alfons Flinik,Male,34.0,168 cm,64 kg,Poland,POL,1960 Summer Olympics,1960,Summer,,Hockey,"Hockey, Men",
20111,Krzysztof Głodowski,Male,25.0,172 cm,70 kg,Poland,POL,1980 Summer Olympics,1980,Summer,,Hockey,"Hockey, Men",
20109,Henryk Flinik,Male,24.0,172 cm,65 kg,Poland,POL,1952 Summer Olympics,1952,Summer,,Hockey,"Hockey, Men",
20109,Henryk Flinik,Male,32.0,172 cm,65 kg,Poland,POL,1960 Summer Olympics,1960,Summer,,Hockey,"Hockey, Men",
20110,Jan Flinik,Male,20.0,170 cm,58 kg,Poland,POL,1952 Summer Olympics,1952,Summer,,Hockey,"Hockey, Men",
20110,Jan Flinik,Male,28.0,170 cm,58 kg,Poland,POL,1960 Summer Olympics,1960,Summer,,Hockey,"Hockey, Men",
20112,Jan Górny,Male,27.0,178 cm,80 kg,Poland,POL,1960 Summer Olympics,1960,Summer,,Hockey,"Hockey, Men",
20113,Henryk Grotowski,Male,23.0,168 cm,72 kg,Poland,POL,1972 Summer Olympics,1972,Summer,,Hockey,"Hockey, Men",
20114,Leszek Hensler,Male,24.0,172 cm,70 kg,Poland,POL,1980 Summer Olympics,1980,Summer,,Hockey,"Hockey, Men",
20116,Zygfryd Józefiak,Male,26.0,183 cm,76 kg,Poland,POL,1980 Summer Olympics,1980,Summer,,Hockey,"Hockey, Men",
20117,Zbigniew Juszczak,Male,26.0,170 cm,67 kg,Poland,POL,1972 Summer Olympics,1972,Summer,,Hockey,"Hockey, Men",
20115,Henryk Horwat,Male,24.0,178 cm,77 kg,Poland,POL,1980 Summer Olympics,1980,Summer,,Hockey,"Hockey, Men",
20118,Stanisław Kasprzyk,Male,30.0,169 cm,69 kg,Poland,POL,1972 Summer Olympics,1972,Summer,,Hockey,"Hockey, Men",
20119,Stanisław Kaźmierczak,Male,22.0,179 cm,72 kg,Poland,POL,1972 Summer Olympics,1972,Summer,,Hockey,"Hockey, Men",
20121,Czesław Kubiak,Male,28.0,184 cm,82 kg,Poland,POL,1960 Summer Olympics,1960,Summer,,Hockey,"Hockey, Men",
20120,Marek Kruś,Male,20.0,181 cm,70 kg,Poland,POL,1972 Summer Olympics,1972,Summer,,Hockey,"Hockey, Men",
20123,Zbigniew Łój,Male,27.0,174 cm,73 kg,Poland,POL,1972 Summer Olympics,1972,Summer,,Hockey,"Hockey, Men",
20122,Mariusz Kubiak,Male,22.0,186 cm,76 kg,Poland,POL,1980 Summer Olympics,1980,Summer,,Hockey,"Hockey, Men",
20124,Narcyz Maciaszczyk,Male,23.0,182 cm,80 kg,Poland,POL,1952 Summer Olympics,1952,Summer,,Hockey,"Hockey, Men",
20124,Narcyz Maciaszczyk,Male,31.0,182 cm,80 kg,Poland,POL,1960 Summer Olympics,1960,Summer,,Hockey,"Hockey, Men",
