ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
10012,Luk Kwok Sun,Male,28.0,173 cm,70 kg,,HKG,1988 Summer Olympics,1988,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 1,000 metres, Men",
10012,Luk Kwok Sun,Male,32.0,173 cm,70 kg,Chung Arnold,HKG,1992 Summer Olympics,1992,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Men",
10012,Luk Kwok Sun,Male,32.0,173 cm,70 kg,Chung Arnold,HKG,1992 Summer Olympics,1992,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 1,000 metres, Men",
10013,Mak Chi Wai,Male,39.0,168 cm,56 kg,,HKG,1976 Summer Olympics,1976,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 1,000 metres, Men",
10013,Mak Chi Wai,Male,39.0,168 cm,56 kg,Hong Kong,HKG,1976 Summer Olympics,1976,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",
10014,Ng Hin Wan,Male,18.0,177 cm,65 kg,Hui Cheong,HKG,1976 Summer Olympics,1976,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Men",
10014,Ng Hin Wan,Male,18.0,177 cm,65 kg,Hui Cheong,HKG,1976 Summer Olympics,1976,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 1,000 metres, Men",
10014,Ng Hin Wan,Male,26.0,177 cm,65 kg,,HKG,1984 Summer Olympics,1984,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 500 metres, Men",
10014,Ng Hin Wan,Male,26.0,177 cm,65 kg,Hong Kong,HKG,1984 Summer Olympics,1984,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",
10017,Tsoi Ngai Wan,Male,24.0,168 cm,65 kg,,HKG,1984 Summer Olympics,1984,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 1,000 metres, Men",
10017,Tsoi Ngai Wan,Male,24.0,168 cm,65 kg,Tang Kwok Cheung,HKG,1984 Summer Olympics,1984,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Men",
10018,John Wai,Male,29.0,164 cm,57 kg,Hong Kong,HKG,1976 Summer Olympics,1976,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",
10015,Ng Tsuen Man,Male,28.0,178 cm,74 kg,,HKG,1976 Summer Olympics,1976,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 500 metres, Men",
10015,Ng Tsuen Man,Male,28.0,178 cm,74 kg,Hong Kong,HKG,1976 Summer Olympics,1976,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",
10015,Ng Tsuen Man,Male,36.0,178 cm,74 kg,Hong Kong,HKG,1984 Summer Olympics,1984,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",
10016,Tang Kwok Cheung,Male,19.0,171 cm,60 kg,Tsoi Ngai Wan,HKG,1984 Summer Olympics,1984,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Men",
10016,Tang Kwok Cheung,Male,19.0,171 cm,60 kg,Hong Kong,HKG,1984 Summer Olympics,1984,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",
10016,Tang Kwok Cheung,Male,23.0,171 cm,60 kg,,HKG,1988 Summer Olympics,1988,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 500 metres, Men",
10019,Klára Bánfalvi-Fried,Female,17.0,172 cm,76 kg,,HUN,1948 Summer Olympics,1948,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 500 metres, Women",
10019,Klára Bánfalvi-Fried,Female,29.0,172 cm,76 kg,,HUN,1960 Summer Olympics,1960,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 500 metres, Women",
10019,Klára Bánfalvi-Fried,Female,29.0,172 cm,76 kg,Vilma Egresi,HUN,1960 Summer Olympics,1960,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Women",Bronze
10020,Katalin Benkő,Female,23.0,176 cm,70 kg,Mária Róka,HUN,1964 Summer Olympics,1964,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Women",
10023,Vilma Egresi,Female,24.0,162 cm,59 kg,Klára Friedné Bánfalvi,HUN,1960 Summer Olympics,1960,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Women",Bronze
10021,Kinga Czigány,Female,20.0,173 cm,64 kg,Hungary,HUN,1992 Summer Olympics,1992,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 500 metres, Women",Gold
10021,Kinga Czigány,Female,24.0,173 cm,64 kg,Hungary,HUN,1996 Summer Olympics,1996,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 500 metres, Women",
10022,Éva Dónusz,Female,25.0,170 cm,60 kg,Rita Kőbán,HUN,1992 Summer Olympics,1992,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Women",Bronze
10022,Éva Dónusz,Female,25.0,170 cm,60 kg,Hungary,HUN,1992 Summer Olympics,1992,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 500 metres, Women",Gold
10022,Éva Dónusz,Female,29.0,170 cm,60 kg,Hungary,HUN,1996 Summer Olympics,1996,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 500 metres, Women",
10024,Erika Géczi,Female,29.0,167 cm,62 kg,Hungary,HUN,1988 Summer Olympics,1988,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 500 metres, Women",Silver
10025,Cecília Hartmann-Berkes,Female,21.0,,,,HUN,1952 Summer Olympics,1952,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 500 metres, Women",
10025,Cecília Hartmann-Berkes,Female,25.0,,,,HUN,1956 Summer Olympics,1956,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 500 metres, Women",
10026,Rita Kőbán,Female,23.0,174 cm,69 kg,,HUN,1988 Summer Olympics,1988,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 500 metres, Women",
10026,Rita Kőbán,Female,23.0,174 cm,69 kg,Hungary,HUN,1988 Summer Olympics,1988,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 500 metres, Women",Silver
10026,Rita Kőbán,Female,27.0,174 cm,69 kg,,HUN,1992 Summer Olympics,1992,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 500 metres, Women",Silver
10026,Rita Kőbán,Female,27.0,174 cm,69 kg,Éva Dónusz,HUN,1992 Summer Olympics,1992,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Women",Bronze
10026,Rita Kőbán,Female,27.0,174 cm,69 kg,Hungary,HUN,1992 Summer Olympics,1992,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 500 metres, Women",Gold
10026,Rita Kőbán,Female,31.0,174 cm,69 kg,,HUN,1996 Summer Olympics,1996,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 500 metres, Women",Gold
10026,Rita Kőbán,Female,31.0,174 cm,69 kg,Szilvia Mednyánszky,HUN,1996 Summer Olympics,1996,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Women",
10026,Rita Kőbán,Female,35.0,174 cm,69 kg,,HUN,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 500 metres, Women",
10026,Rita Kőbán,Female,35.0,174 cm,69 kg,Hungary,HUN,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 500 metres, Women",Silver
10027,Szilvia Mednyánszky,Female,25.0,170 cm,60 kg,Rita Kőbán,HUN,1996 Summer Olympics,1996,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Women",
10027,Szilvia Mednyánszky,Female,25.0,170 cm,60 kg,Hungary,HUN,1996 Summer Olympics,1996,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 500 metres, Women",
10028,Erika Mészáros,Female,22.0,176 cm,66 kg,Éva Rakusz,HUN,1988 Summer Olympics,1988,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Women",
10028,Erika Mészáros,Female,22.0,176 cm,66 kg,Hungary,HUN,1988 Summer Olympics,1988,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 500 metres, Women",Silver
10028,Erika Mészáros,Female,26.0,176 cm,66 kg,Hungary,HUN,1992 Summer Olympics,1992,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 500 metres, Women",Gold
10028,Erika Mészáros,Female,30.0,176 cm,66 kg,Hungary,HUN,1996 Summer Olympics,1996,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 500 metres, Women",
10030,Katalin Povázsán,Female,20.0,176 cm,65 kg,,HUN,1980 Summer Olympics,1980,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 500 metres, Women",
10031,Klára Rajnai,Female,23.0,173 cm,64 kg,,HUN,1976 Summer Olympics,1976,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 500 metres, Women",Bronze
10031,Klára Rajnai,Female,23.0,173 cm,64 kg,Anna Pfeffer,HUN,1976 Summer Olympics,1976,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Women",Silver
10029,Anna Pfeffer,Female,23.0,168 cm,67 kg,,HUN,1968 Summer Olympics,1968,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 500 metres, Women",
10029,Anna Pfeffer,Female,23.0,168 cm,67 kg,Katalin Sági-Rozsnyói,HUN,1968 Summer Olympics,1968,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Women",Silver
10029,Anna Pfeffer,Female,27.0,168 cm,67 kg,,HUN,1972 Summer Olympics,1972,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 500 metres, Women",Bronze
10029,Anna Pfeffer,Female,27.0,168 cm,67 kg,Katalin Hollósy,HUN,1972 Summer Olympics,1972,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Women",
10029,Anna Pfeffer,Female,31.0,168 cm,67 kg,Klára Rajnai,HUN,1976 Summer Olympics,1976,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Women",Silver
10032,Éva Rakusz,Female,19.0,176 cm,69 kg,Mária Zakariás,HUN,1980 Summer Olympics,1980,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Women",Bronze
10032,Éva Rakusz,Female,27.0,176 cm,69 kg,Erika Mészáros,HUN,1988 Summer Olympics,1988,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Women",
10032,Éva Rakusz,Female,27.0,176 cm,69 kg,Hungary,HUN,1988 Summer Olympics,1988,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 500 metres, Women",Silver
10035,Mária Zakariás,Female,28.0,165 cm,58 kg,Éva Rakusz,HUN,1980 Summer Olympics,1980,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Women",Bronze
10034,Katalin Sági-Rozsnyói,Female,26.0,162 cm,56 kg,Anna Pfeffer,HUN,1968 Summer Olympics,1968,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Women",Silver
10037,Attila Adrovicz,Male,30.0,189 cm,87 kg,Hungary,HUN,1996 Summer Olympics,1996,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",Silver
10036,Attila Ábrahám,Male,21.0,192 cm,88 kg,Ferenc Csipes,HUN,1988 Summer Olympics,1988,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Men",Bronze
10036,Attila Ábrahám,Male,21.0,192 cm,88 kg,Hungary,HUN,1988 Summer Olympics,1988,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",Gold
10036,Attila Ábrahám,Male,25.0,192 cm,88 kg,Hungary,HUN,1992 Summer Olympics,1992,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",Silver
10033,Mária Róka,Female,24.0,172 cm,65 kg,,HUN,1964 Summer Olympics,1964,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 500 metres, Women",
10033,Mária Róka,Female,24.0,172 cm,65 kg,Katalin Benkő,HUN,1964 Summer Olympics,1964,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Women",
10038,Péter Almási,Male,21.0,192 cm,88 kg,Róbert Hegedűs,HUN,1996 Summer Olympics,1996,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 1,000 metres, Men",
10039,Gyula Andrási,Male,21.0,,,János Urányi,HUN,1948 Summer Olympics,1948,Summer,,Canoe Marathon (Canoeing),"Kayak Doubles, 10,000 metres, Men",
10040,Zoltán Antal,Male,25.0,189 cm,87 kg,,HUN,1996 Summer Olympics,1996,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 500 metres, Men",
10041,Zoltán Bakó,Male,21.0,190 cm,80 kg,Hungary,HUN,1972 Summer Olympics,1972,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",
10041,Zoltán Bakó,Male,25.0,190 cm,80 kg,István Szabó,HUN,1976 Summer Olympics,1976,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 1,000 metres, Men",Bronze
10043,Kálmán Blahó,Male,28.0,,,János Urányi,HUN,1948 Summer Olympics,1948,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 1,000 metres, Men",
10044,István Bodor,Male,25.0,,,József Tuza,HUN,1952 Summer Olympics,1952,Summer,,Canoe Sprint (Canoeing),"Canadian Doubles, 1,000 metres, Men",
10042,Krisztián Bártfai,Male,18.0,175 cm,78 kg,András Rajna,HUN,1992 Summer Olympics,1992,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 1,000 metres, Men",
10042,Krisztián Bártfai,Male,22.0,175 cm,78 kg,Zsolt Gyulay,HUN,1996 Summer Olympics,1996,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Men",
10042,Krisztián Bártfai,Male,26.0,175 cm,78 kg,Krisztián Veréb,HUN,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 1,000 metres, Men",Bronze
10045,Tamás Buday,Male,24.0,190 cm,85 kg,Oszkár Frey,HUN,1976 Summer Olympics,1976,Summer,,Canoe Sprint (Canoeing),"Canadian Doubles, 500 metres, Men",Bronze
10045,Tamás Buday,Male,24.0,190 cm,85 kg,Oszkár Frey,HUN,1976 Summer Olympics,1976,Summer,,Canoe Sprint (Canoeing),"Canadian Doubles, 1,000 metres, Men",Bronze
10045,Tamás Buday,Male,28.0,190 cm,85 kg,Oszkár Frey,HUN,1980 Summer Olympics,1980,Summer,,Canoe Sprint (Canoeing),"Canadian Doubles, 1,000 metres, Men",
10047,Gábor Cseh,Male,24.0,,,Sándor Gelle,HUN,1936 Summer Olympics,1936,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 1,000 metres, Men",
10047,Gábor Cseh,Male,24.0,,,HUN,HUN,1936 Summer Olympics,1936,Summer,,Canoe Sprint (Canoeing),Canoe Marathon (Canoeing),
10047,Gábor Cseh,Male,24.0,,,Sándor Gelle,HUN,1936 Summer Olympics,1936,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 10,000 metres, Men",
10046,Géza Csapó,Male,22.0,183 cm,82 kg,,HUN,1972 Summer Olympics,1972,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 1,000 metres, Men",Bronze
10046,Géza Csapó,Male,26.0,183 cm,82 kg,,HUN,1976 Summer Olympics,1976,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 1,000 metres, Men",Silver
10050,Miklós Darvas,Male,23.0,185 cm,87 kg,Péter Povázsay,HUN,1972 Summer Olympics,1972,Summer,,Canoe Sprint (Canoeing),"Canadian Doubles, 1,000 metres, Men",
10049,István Csizmadia,Male,24.0,183 cm,81 kg,Hungary,HUN,1968 Summer Olympics,1968,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",Bronze
10048,Ferenc Csipes,Male,23.0,183 cm,90 kg,,HUN,1988 Summer Olympics,1988,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 1,000 metres, Men",
10048,Ferenc Csipes,Male,23.0,183 cm,90 kg,Attila Ábrahám,HUN,1988 Summer Olympics,1988,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Men",Bronze
10048,Ferenc Csipes,Male,23.0,183 cm,90 kg,Hungary,HUN,1988 Summer Olympics,1988,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",Gold
10048,Ferenc Csipes,Male,27.0,183 cm,90 kg,,HUN,1992 Summer Olympics,1992,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 1,000 metres, Men",
10048,Ferenc Csipes,Male,27.0,183 cm,90 kg,Zsolt Gyulay,HUN,1992 Summer Olympics,1992,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Men",
10048,Ferenc Csipes,Male,27.0,183 cm,90 kg,Hungary,HUN,1992 Summer Olympics,1992,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",Silver
10048,Ferenc Csipes,Male,31.0,183 cm,90 kg,Hungary,HUN,1996 Summer Olympics,1996,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",Silver
10051,József Deme,Male,21.0,190 cm,84 kg,János Rátkai,HUN,1972 Summer Olympics,1972,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 1,000 metres, Men",Silver
10051,József Deme,Male,25.0,190 cm,84 kg,János Rátkai,HUN,1976 Summer Olympics,1976,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Men",
10051,József Deme,Male,25.0,190 cm,84 kg,Hungary,HUN,1976 Summer Olympics,1976,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",
10051,József Deme,Male,29.0,190 cm,84 kg,Hungary,HUN,1980 Summer Olympics,1980,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",
10052,László Fábián,Male,20.0,,,János Urányi,HUN,1956 Summer Olympics,1956,Summer,,Canoe Marathon (Canoeing),"Kayak Doubles, 10,000 metres, Men",Gold
10053,Imre Farkas,Male,21.0,169 cm,67 kg,József Hunics,HUN,1956 Summer Olympics,1956,Summer,,Canoe Marathon (Canoeing),"Canadian Doubles, 10,000 metres, Men",Bronze
10053,Imre Farkas,Male,25.0,169 cm,67 kg,András Törő,HUN,1960 Summer Olympics,1960,Summer,,Canoe Sprint (Canoeing),"Canadian Doubles, 1,000 metres, Men",Bronze
10054,László Fidel,Male,27.0,187 cm,85 kg,Hungary,HUN,1992 Summer Olympics,1992,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",Silver
10055,László Foltán,Male,27.0,186 cm,82 kg,István Vaskuti,HUN,1980 Summer Olympics,1980,Summer,,Canoe Sprint (Canoeing),"Canadian Doubles, 500 metres, Men",Gold
10056,Oszkár Frey,Male,23.0,190 cm,80 kg,Tamás Buday,HUN,1976 Summer Olympics,1976,Summer,,Canoe Sprint (Canoeing),"Canadian Doubles, 500 metres, Men",Bronze
10056,Oszkár Frey,Male,23.0,190 cm,80 kg,Tamás Buday,HUN,1976 Summer Olympics,1976,Summer,,Canoe Sprint (Canoeing),"Canadian Doubles, 1,000 metres, Men",Bronze
10056,Oszkár Frey,Male,27.0,190 cm,80 kg,Tamás Buday,HUN,1980 Summer Olympics,1980,Summer,,Canoe Sprint (Canoeing),"Canadian Doubles, 1,000 metres, Men",
10057,Sándor Gelle,Male,22.0,,,Gábor Cseh,HUN,1936 Summer Olympics,1936,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 1,000 metres, Men",
10057,Sándor Gelle,Male,22.0,,,HUN,HUN,1936 Summer Olympics,1936,Summer,,Canoe Sprint (Canoeing),Canoe Marathon (Canoeing),
10057,Sándor Gelle,Male,22.0,,,Gábor Cseh,HUN,1936 Summer Olympics,1936,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 10,000 metres, Men",
10059,István Granek,Male,26.0,,,János Kulcsár,HUN,1952 Summer Olympics,1952,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 1,000 metres, Men",
10058,Csaba Giczy,Male,23.0,179 cm,75 kg,István Tímár,HUN,1968 Summer Olympics,1968,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 1,000 metres, Men",Silver
10058,Csaba Giczy,Male,23.0,179 cm,75 kg,Hungary,HUN,1968 Summer Olympics,1968,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",Bronze
10058,Csaba Giczy,Male,31.0,179 cm,75 kg,Hungary,HUN,1976 Summer Olympics,1976,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",
10060,József Gurovits,Male,24.0,,,Ferenc Varga,HUN,1952 Summer Olympics,1952,Summer,,Canoe Marathon (Canoeing),"Kayak Doubles, 10,000 metres, Men",Bronze
10062,Antal Hajba,Male,26.0,180 cm,78 kg,Árpád Soltész,HUN,1964 Summer Olympics,1964,Summer,,Canoe Sprint (Canoeing),"Canadian Doubles, 1,000 metres, Men",
10061,Zsolt Gyulay,Male,24.0,187 cm,90 kg,,HUN,1988 Summer Olympics,1988,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 500 metres, Men",Gold
10061,Zsolt Gyulay,Male,24.0,187 cm,90 kg,Hungary,HUN,1988 Summer Olympics,1988,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",Gold
10061,Zsolt Gyulay,Male,28.0,187 cm,90 kg,,HUN,1992 Summer Olympics,1992,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 500 metres, Men",Silver
10061,Zsolt Gyulay,Male,28.0,187 cm,90 kg,Ferenc Csipes,HUN,1992 Summer Olympics,1992,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Men",
10061,Zsolt Gyulay,Male,28.0,187 cm,90 kg,Hungary,HUN,1992 Summer Olympics,1992,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",Silver
10061,Zsolt Gyulay,Male,32.0,187 cm,90 kg,Krisztián Bártfai,HUN,1996 Summer Olympics,1996,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Men",
10063,Ferenc Hatlaczky,Male,22.0,,,,HUN,1956 Summer Olympics,1956,Summer,,Canoe Marathon (Canoeing),"Kayak Singles, 10,000 metres, Men",Silver
10064,Róbert Hegedűs,Male,23.0,194 cm,96 kg,Péter Almási,HUN,1996 Summer Olympics,1996,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 1,000 metres, Men",
10065,Tibor Helyi,Male,25.0,186 cm,78 kg,András Rajna,HUN,1988 Summer Olympics,1988,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 1,000 metres, Men",
10066,István Hernek,Male,21.0,,,,HUN,1956 Summer Olympics,1956,Summer,,Canoe Sprint (Canoeing),"Canadian Singles, 1,000 metres, Men",Silver
10067,Mihály Hesz,Male,21.0,186 cm,81 kg,,HUN,1964 Summer Olympics,1964,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 1,000 metres, Men",Silver
10067,Mihály Hesz,Male,25.0,186 cm,81 kg,,HUN,1968 Summer Olympics,1968,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 1,000 metres, Men",Gold
10068,Csaba Horváth,Male,25.0,171 cm,74 kg,György Kolonics,HUN,1996 Summer Olympics,1996,Summer,,Canoe Sprint (Canoeing),"Canadian Doubles, 500 metres, Men",Gold
